WS_HR,O3,PM10,PM25-3,PM25-2,PM25,ANS
0.02857142857142857,14.0,29,21,14,10,3
0.0857142857142857,7.2,17,10,3,9,15
0.14285714285714285,9.4,30,3,9,15,23
0.12857142857142856,13.0,37,9,15,23,17
0.14285714285714285,12.0,55,15,23,17,11
0.14285714285714285,14.0,42,23,17,11,9
0.14285714285714285,19.0,37,17,11,9,8
0.18571428571428572,25.0,33,11,9,8,6
0.21428571428571427,27.0,25,9,8,6,0
0.2571428571428571,44.0,60,6,0,11,18
0.38571428571428573,53.0,70,0,11,18,25
0.3,49.0,68,11,18,25,20
0.3285714285714285,43.0,30,18,25,20,23
0.3285714285714285,45.0,27,25,20,23,23
0.0857142857142857,51.0,27,20,23,23,17
0.0857142857142857,48.0,23,23,23,17,18
0.0857142857142857,41.0,31,23,17,18,14
0.15714285714285714,43.0,28,17,18,14,16
0.09999999999999999,27.0,22,18,14,16,14
0.1714285714285714,18.0,25,14,16,14,9
0.19999999999999998,18.0,32,16,14,9,6
0.21428571428571427,19.0,38,14,9,6,5
0.11428571428571428,17.0,56,6,5,6,5
0.09999999999999999,2.7,49,0,0,9,33
0.04285714285714285,5.0,33,0,9,33,39
0.19999999999999998,18.0,27,39,44,34,39
0.09999999999999999,22.0,55,34,39,31,16
0.18571428571428572,31.0,56,39,31,16,24
0.21428571428571427,27.0,85,31,16,24,32
0.19999999999999998,31.0,60,16,24,32,57
0.14285714285714285,28.0,59,57,39,27,26
0.04285714285714285,17.0,68,39,27,26,38
0.0,5.7,82,27,26,38,42
0.3142857142857143,11.0,83,39,39,34,20
0.14285714285714285,13.0,57,39,34,20,9
0.18571428571428572,16.0,47,34,20,9,1
0.18571428571428572,7.9,47,9,1,9,9
0.15714285714285714,17.0,31,1,9,9,14
0.2571428571428571,24.0,36,9,9,14,6
0.22857142857142856,25.0,21,9,14,6,3
0.5714285714285714,51.0,26,3,0,6,17
0.48571428571428565,54.0,17,0,6,17,34
0.45714285714285713,54.0,29,6,17,34,35
0.3428571428571428,53.0,32,17,34,35,31
0.2571428571428571,44.0,28,34,35,31,17
0.2714285714285714,39.0,21,35,31,17,19
0.14285714285714285,30.0,25,31,17,19,14
0.21428571428571427,22.0,28,17,19,14,12
0.2857142857142857,16.0,39,19,14,12,4
0.24285714285714283,10.0,43,12,4,9,11
0.3285714285714285,16.0,36,4,9,11,9
0.15714285714285714,19.0,28,9,11,9,2
0.3,34.0,36,0,2,11,13
0.22857142857142856,29.0,49,2,11,13,9
0.18571428571428572,29.0,39,11,13,9,2
0.5285714285714286,51.0,33,0,0,6,10
0.5714285714285714,47.0,40,0,6,10,10
0.5428571428571428,62.0,29,6,10,10,9
0.7571428571428571,51.0,45,10,10,9,7
0.6857142857142856,49.0,34,10,9,7,19
0.5714285714285714,44.0,29,9,7,19,27
0.3571428571428571,34.0,17,7,19,27,37
0.3571428571428571,27.0,25,19,27,37,26
0.41428571428571426,27.0,23,27,37,26,12
0.6142857142857142,20.0,10,37,26,12,9
0.45714285714285713,20.0,2,26,12,9,17
0.45714285714285713,16.0,16,12,9,17,17
0.38571428571428573,15.0,19,9,17,17,8
0.3285714285714285,18.0,40,17,17,8,0
0.18571428571428572,18.0,30,0,0,9,7
0.3,10.0,17,0,9,7,9
0.44285714285714284,14.0,22,9,7,9,0
0.5142857142857142,35.0,63,3,0,8,16
0.45714285714285713,19.0,65,0,8,16,23
0.37142857142857144,11.0,26,8,16,23,16
0.6714285714285714,13.0,15,16,23,16,11
0.5142857142857142,23.0,28,23,16,11,6
0.3285714285714285,21.0,41,16,11,6,8
0.3142857142857143,18.0,35,11,6,8,6
0.3571428571428571,16.0,25,6,8,6,8
0.19999999999999998,8.9,17,8,6,8,9
0.21428571428571427,4.2,34,6,8,9,8
0.21428571428571427,11.0,34,8,9,8,9
0.42857142857142855,20.0,29,9,8,9,6
0.37142857142857144,23.0,12,8,9,6,6
0.2714285714285714,16.0,12,9,6,6,1
0.1714285714285714,8.9,55,7,0,6,6
0.2571428571428571,12.0,36,0,6,6,6
0.37142857142857144,16.0,30,6,6,6,0
0.5714285714285714,15.0,24,0,2,9,8
0.5714285714285714,14.0,22,2,9,8,6
0.557142857142857,15.0,27,9,8,6,0
0.657142857142857,15.0,22,6,0,6,15
0.6285714285714286,18.0,15,0,6,15,16
0.7714285714285715,28.0,32,6,15,16,16
0.8714285714285713,34.0,34,15,16,16,10
0.8285714285714285,25.0,42,16,16,10,11
0.5428571428571428,29.0,28,16,10,11,14
0.557142857142857,29.0,35,10,11,14,14
0.8714285714285713,22.0,41,11,14,14,13
0.7571428571428571,19.0,50,14,14,13,5
0.557142857142857,19.0,40,4,1,7,5
0.5142857142857142,20.0,34,7,5,6,6
0.5,18.0,26,5,6,6,16
0.5285714285714286,17.0,0,6,6,16,21
0.5428571428571428,17.0,6,6,16,21,18
0.5714285714285714,17.0,25,16,21,18,4
0.6428571428571428,17.0,42,0,5,6,6
0.6714285714285714,19.0,45,5,6,6,0
0.38571428571428573,22.0,29,5,5,8,2
0.47142857142857136,20.0,20,2,0,6,6
0.45714285714285713,24.0,23,0,6,6,5
0.0857142857142857,13.0,25,1,1,9,13
0.05714285714285714,7.5,31,1,9,13,13
0.07142857142857142,11.0,20,9,13,13,15
0.3428571428571428,20.0,12,13,13,15,9
0.557142857142857,23.0,6,13,15,9,15
0.557142857142857,26.0,35,15,9,15,5
0.07142857142857142,30.0,50,15,5,10,15
0.1714285714285714,33.0,30,5,10,15,29
0.0857142857142857,45.0,38,10,15,29,35
0.2857142857142857,48.0,37,15,29,35,38
0.3142857142857143,47.0,45,29,35,38,39
0.21428571428571427,24.0,69,39,42,32,23
0.1714285714285714,21.0,67,42,32,23,14
0.2714285714285714,15.0,37,32,23,14,11
0.2857142857142857,13.0,54,23,14,11,5
0.42857142857142855,23.0,57,0,4,7,14
0.5428571428571428,37.0,47,4,7,14,12
0.5714285714285714,38.0,17,7,14,12,9
0.48571428571428565,43.0,20,14,12,9,6
0.5285714285714286,41.0,31,12,9,6,2
0.5,54.0,70,6,2,10,24
0.5428571428571428,46.0,91,2,10,24,27
0.5285714285714286,26.0,67,10,24,27,29
0.42857142857142855,14.0,50,24,27,29,16
0.3571428571428571,12.0,30,27,29,16,18
0.21428571428571427,7.4,37,29,16,18,9
0.19999999999999998,6.0,27,16,18,9,20
0.24285714285714283,6.2,26,18,9,20,18
0.24285714285714283,9.9,12,9,20,18,26
0.3142857142857143,12.0,24,20,18,26,19
0.38571428571428573,13.0,27,18,26,19,22
0.3428571428571428,13.0,27,26,19,22,17
0.37142857142857144,13.0,25,19,22,17,14
0.37142857142857144,11.0,10,22,17,14,8
0.39999999999999997,13.0,13,17,14,8,11
0.3571428571428571,12.0,15,14,8,11,9
0.3142857142857143,12.0,15,8,11,9,20
0.5142857142857142,12.0,12,11,9,20,12
0.557142857142857,16.0,1,9,20,12,12
0.48571428571428565,18.0,20,20,12,12,1
0.6142857142857142,22.0,17,0,3,11,11
0.47142857142857136,21.0,34,3,11,11,8
0.47142857142857136,26.0,39,11,11,8,1
0.1714285714285714,9.3,10,4,5,9,9
0.12857142857142856,6.7,7,5,9,9,9
0.09999999999999999,4.8,17,9,9,9,0
0.09999999999999999,7.3,85,0,3,8,11
0.21428571428571427,4.2,48,3,8,11,6
0.014285714285714285,11.0,30,8,11,6,2
0.3142857142857143,21.0,10,2,2,7,7
0.11428571428571428,18.0,1,2,7,7,4
0.37142857142857144,18.0,17,4,3,6,9
0.44285714285714284,17.0,31,3,6,9,5
0.3285714285714285,8.0,28,9,5,12,9
0.45714285714285713,15.0,24,5,12,9,9
0.41428571428571426,17.0,32,12,9,9,0
0.6,22.0,60,4,3,8,8
0.557142857142857,21.0,63,3,8,8,4
0.19999999999999998,19.0,40,4,4,7,14
0.24285714285714283,21.0,22,4,7,14,22
0.14285714285714285,12.0,32,7,14,22,19
0.38571428571428573,20.0,48,14,22,19,11
0.3285714285714285,18.0,51,22,19,11,1
0.38571428571428573,23.0,25,11,1,9,9
0.41428571428571426,23.0,15,1,9,9,9
0.3428571428571428,23.0,19,9,9,9,0
0.38571428571428573,31.0,51,28,31,28,25
0.24285714285714283,31.0,63,31,28,25,33
0.18571428571428572,37.0,55,28,25,33,36
0.38571428571428573,57.0,49,25,33,36,37
0.41428571428571426,67.0,49,33,36,37,32
0.44285714285714284,65.0,48,36,37,32,37
0.45714285714285713,60.0,47,37,32,37,37
0.48571428571428565,63.0,45,32,37,37,38
0.47142857142857136,58.0,32,37,37,38,37
0.5142857142857142,49.0,43,37,38,37,41
0.37142857142857144,21.0,58,37,41,35,32
0.37142857142857144,20.0,44,41,35,32,27
0.3428571428571428,24.0,42,35,32,27,32
0.3428571428571428,22.0,38,32,27,32,34
0.41428571428571426,15.0,40,27,32,34,34
0.44285714285714284,14.0,39,32,34,34,23
0.44285714285714284,15.0,28,34,34,23,11
0.48571428571428565,16.0,24,34,23,11,7
0.48571428571428565,16.0,10,23,11,7,10
0.47142857142857136,17.0,37,11,7,10,17
0.5,17.0,48,7,10,17,12
0.47142857142857136,17.0,50,10,17,12,10
0.5857142857142856,22.0,22,17,12,10,6
0.5857142857142856,22.0,7,12,10,6,13
0.5857142857142856,25.0,24,10,6,13,17
0.7142857142857142,32.0,36,6,13,17,22
0.7428571428571429,41.0,44,13,17,22,24
0.7999999999999999,38.0,34,17,22,24,20
0.6285714285714286,30.0,31,22,24,20,13
0.6857142857142856,31.0,34,24,20,13,11
0.7142857142857142,29.0,56,20,13,11,13
0.6714285714285714,24.0,46,13,11,13,20
0.5142857142857142,21.0,30,11,13,20,15
0.42857142857142855,20.0,14,13,20,15,14
0.48571428571428565,18.0,21,20,15,14,10
0.5142857142857142,15.0,60,15,14,10,11
0.48571428571428565,14.0,70,14,10,11,6
0.5428571428571428,16.0,70,10,11,6,6
0.5285714285714286,16.0,49,11,6,6,5
0.38571428571428573,13.0,45,6,5,9,7
0.47142857142857136,13.0,27,5,9,7,6
0.48571428571428565,17.0,12,9,7,6,1
0.6428571428571428,18.0,20,1,1,10,11
0.47142857142857136,18.0,33,1,10,11,12
0.3428571428571428,17.0,47,10,11,12,2
0.41428571428571426,29.0,21,0,0,6,14
0.3285714285714285,27.0,18,0,6,14,15
0.3428571428571428,28.0,10,6,14,15,9
0.5285714285714286,28.0,10,14,15,9,1
0.12857142857142856,25.0,16,0,4,6,15
0.15714285714285714,25.0,24,4,6,15,13
0.24285714285714283,23.0,18,6,15,13,16
0.09999999999999999,18.0,12,15,13,16,9
0.2857142857142857,20.0,27,13,16,9,6
0.2714285714285714,21.0,27,16,9,6,1
0.0857142857142857,12.0,44,1,4,11,14
0.04285714285714285,9.8,49,4,11,14,14
0.2857142857142857,29.0,27,11,14,14,14
0.38571428571428573,43.0,12,14,14,14,12
0.39999999999999997,63.0,27,14,14,12,18
0.37142857142857144,74.0,45,14,12,18,23
0.3571428571428571,84.0,53,12,18,23,32
0.3571428571428571,60.0,46,18,23,32,39
0.3,61.0,41,32,39,37,33
0.2714285714285714,57.0,45,39,37,33,29
0.18571428571428572,51.0,75,37,33,29,29
0.15714285714285714,45.0,82,33,29,29,31
0.3428571428571428,48.0,81,29,29,31,29
0.42857142857142855,53.0,59,29,31,29,31
0.38571428571428573,50.0,50,31,29,31,34
0.44285714285714284,45.0,39,29,31,34,33
0.45714285714285713,43.0,39,31,34,33,27
0.3285714285714285,41.0,30,34,33,27,13
0.3428571428571428,44.0,35,33,27,13,5
0.12857142857142856,24.0,32,0,3,7,9
0.3428571428571428,35.0,35,3,7,9,12
0.47142857142857136,37.0,22,7,9,12,11
0.5857142857142856,44.0,15,9,12,11,15
0.6285714285714286,51.0,32,12,11,15,23
0.6285714285714286,54.0,62,11,15,23,22
0.5428571428571428,54.0,65,15,23,22,23
0.38571428571428573,50.0,61,23,22,23,11
0.3,39.0,0,22,23,11,11
0.5285714285714286,36.0,0,23,11,11,11
0.41428571428571426,33.0,0,11,11,11,11
0.39999999999999997,31.0,9,11,11,11,3
0.38571428571428573,22.0,14,11,3,8,15
0.3285714285714285,21.0,20,3,8,15,20
0.24285714285714283,17.0,30,8,15,20,22
0.1714285714285714,13.0,22,15,20,22,14
0.19999999999999998,16.0,10,20,22,14,11
0.19999999999999998,15.0,8,22,14,11,4
0.18571428571428572,12.0,38,11,4,6,7
0.24285714285714283,14.0,30,4,6,7,13
0.02857142857142857,19.0,34,6,7,13,12
0.22857142857142856,39.0,20,7,13,12,16
0.3428571428571428,43.0,20,13,12,16,12
0.3285714285714285,39.0,9,12,16,12,10
0.11428571428571428,23.0,2,16,12,10,2
0.1714285714285714,30.0,11,2,3,9,17
0.14285714285714285,32.0,15,3,9,17,13
0.22857142857142856,55.0,12,9,17,13,12
0.22857142857142856,76.0,9,17,13,12,15
0.3142857142857143,75.0,31,13,12,15,27
0.42857142857142855,47.0,49,12,15,27,31
0.1714285714285714,39.0,56,15,27,31,22
0.09999999999999999,38.0,46,27,31,22,14
0.0857142857142857,33.0,31,31,22,14,14
0.15714285714285714,21.0,24,22,14,14,16
0.2857142857142857,15.0,8,14,14,16,15
0.19999999999999998,16.0,0,14,16,15,13
0.15714285714285714,16.0,12,16,15,13,14
0.3285714285714285,22.0,17,15,13,14,11
0.2714285714285714,22.0,22,13,14,11,5
0.37142857142857144,42.0,25,2,4,6,4
0.44285714285714284,50.0,32,6,4,6,11
0.37142857142857144,48.0,35,4,6,11,18
0.1714285714285714,45.0,31,6,11,18,19
0.3,37.0,45,11,18,19,12
0.42857142857142855,25.0,34,18,19,12,4
0.1714285714285714,17.0,24,0,4,6,9
0.24285714285714283,21.0,22,4,6,9,13
0.14285714285714285,18.0,27,6,9,13,15
0.21428571428571427,12.0,25,9,13,15,17
0.24285714285714283,13.0,28,13,15,17,12
0.15714285714285714,13.0,32,15,17,12,11
0.12857142857142856,8.3,35,17,12,11,6
0.18571428571428572,8.4,35,12,11,6,3
0.18571428571428572,45.0,36,0,0,10,17
0.42857142857142855,50.0,54,0,10,17,23
0.39999999999999997,54.0,45,10,17,23,12
0.3142857142857143,45.0,38,17,23,12,12
0.09999999999999999,46.0,20,23,12,12,12
0.19999999999999998,44.0,22,12,12,12,16
0.2714285714285714,36.0,18,12,12,16,8
0.5285714285714286,40.0,17,12,16,8,8
0.38571428571428573,41.0,23,16,8,8,10
0.557142857142857,36.0,27,8,8,10,18
0.41428571428571426,34.0,40,8,10,18,17
0.12857142857142856,25.0,39,10,18,17,16
0.22857142857142856,17.0,35,18,17,16,8
0.2571428571428571,12.0,23,17,16,8,3
0.12857142857142856,10.0,20,8,3,6,7
0.04285714285714285,10.0,40,3,6,7,7
0.2571428571428571,14.0,48,6,7,7,0
0.21428571428571427,34.0,23,0,0,8,11
0.11428571428571428,35.0,23,0,8,11,16
0.05714285714285714,43.0,21,8,11,16,7
0.0857142857142857,50.0,24,11,16,7,5
0.02857142857142857,41.0,13,5,4,7,10
0.14285714285714285,35.0,13,4,7,10,12
0.12857142857142856,33.0,13,7,10,12,11
0.18571428571428572,26.0,30,10,12,11,14
0.14285714285714285,22.0,30,12,11,14,11
0.12857142857142856,19.0,38,11,14,11,14
0.07142857142857142,15.0,14,14,11,14,13
0.05714285714285714,14.0,14,11,14,13,19
0.1714285714285714,15.0,19,14,13,19,12
0.12857142857142856,17.0,17,13,19,12,13
0.07142857142857142,16.0,17,19,12,13,6
0.05714285714285714,14.0,7,12,13,6,6
0.05714285714285714,13.0,7,13,6,6,4
0.04285714285714285,16.0,2,6,4,9,13
0.05714285714285714,18.0,7,4,9,13,9
0.07142857142857142,18.0,6,9,13,9,6
0.15714285714285714,20.0,15,13,9,6,4
0.12857142857142856,30.0,14,6,4,11,10
0.09999999999999999,35.0,5,4,11,10,14
0.04285714285714285,45.0,20,11,10,14,9
0.07142857142857142,51.0,37,10,14,9,11
0.05714285714285714,50.0,50,14,9,11,10
0.12857142857142856,43.0,59,9,11,10,15
0.11428571428571428,34.0,60,11,10,15,10
0.0857142857142857,29.0,58,10,15,10,10
0.05714285714285714,26.0,39,15,10,10,3
0.0857142857142857,18.0,19,0,0,10,10
0.0857142857142857,16.0,39,0,10,10,10
0.07142857142857142,18.0,22,10,10,10,1
0.02857142857142857,29.0,19,10,1,9,11
0.14285714285714285,32.0,31,1,9,11,9
0.11428571428571428,34.0,52,9,11,9,1
0.07142857142857142,45.0,33,9,1,9,16
0.07142857142857142,48.0,12,1,9,16,16
0.0857142857142857,50.0,1,9,16,16,6
0.14285714285714285,47.0,30,16,16,6,4
0.44285714285714284,35.0,22,4,5,11,8
0.18571428571428572,28.0,12,5,11,8,6
0.09999999999999999,23.0,12,11,8,6,11
0.07142857142857142,19.0,17,8,6,11,9
0.14285714285714285,21.0,15,6,11,9,12
0.11428571428571428,20.0,15,11,9,12,1
0.07142857142857142,14.0,23,5,4,6,4
0.21428571428571427,31.0,46,4,4,14,14
0.38571428571428573,45.0,46,4,14,14,16
0.37142857142857144,55.0,35,14,14,16,21
0.3,61.0,60,14,16,21,11
0.2714285714285714,72.0,35,16,21,11,25
0.41428571428571426,67.0,48,21,11,25,36
0.2714285714285714,59.0,42,11,25,36,37
0.2571428571428571,55.0,58,25,36,37,32
0.21428571428571427,38.0,59,36,37,32,32
0.05714285714285714,28.0,72,37,32,32,33
0.2571428571428571,21.0,58,32,32,33,27
0.2857142857142857,19.0,50,32,33,27,21
0.3,21.0,24,33,27,21,32
0.2714285714285714,18.0,37,27,21,32,34
0.2571428571428571,14.0,50,21,32,34,29
0.18571428571428572,15.0,55,32,34,29,24
0.15714285714285714,19.0,50,34,29,24,20
0.1714285714285714,20.0,54,29,24,20,25
0.21428571428571427,21.0,38,24,20,25,21
0.22857142857142856,22.0,65,20,25,21,27
0.14285714285714285,23.0,72,25,21,27,31
0.09999999999999999,35.0,79,21,27,31,28
0.18571428571428572,52.0,65,27,31,28,25
0.14285714285714285,69.0,61,31,28,25,33
0.21428571428571427,77.0,101,28,25,33,39
0.3571428571428571,69.0,36,39,39,27,35
0.2571428571428571,57.0,39,39,27,35,45
0.3428571428571428,45.0,37,56,44,31,20
0.21428571428571427,33.0,48,44,31,20,21
0.1714285714285714,27.0,47,31,20,21,9
0.14285714285714285,23.0,46,20,21,9,14
0.12857142857142856,20.0,30,21,9,14,6
0.18571428571428572,14.0,28,9,14,6,15
0.14285714285714285,17.0,17,14,6,15,9
0.12857142857142856,11.0,17,6,15,9,8
0.18571428571428572,8.3,0,15,9,8,0
0.3285714285714285,42.0,38,0,0,7,29
0.21428571428571427,52.0,64,0,7,29,42
0.07142857142857142,43.0,49,56,45,25,26
0.09999999999999999,35.0,55,45,25,26,24
0.05714285714285714,27.0,36,25,26,24,25
0.05714285714285714,29.0,30,26,24,25,18
0.09999999999999999,26.0,47,24,25,18,19
0.0857142857142857,18.0,55,25,18,19,15
0.11428571428571428,13.0,72,18,19,15,16
0.1714285714285714,9.9,44,19,15,16,14
0.3142857142857143,8.9,51,15,16,14,26
0.2714285714285714,9.0,32,16,14,26,24
0.5285714285714286,23.0,25,14,26,24,32
0.3285714285714285,21.0,18,26,24,32,34
0.04285714285714285,13.0,9,24,32,34,35
0.0,8.0,22,32,34,35,35
0.0857142857142857,13.0,13,34,35,35,37
0.1714285714285714,20.0,47,35,35,37,50
0.3571428571428571,29.0,51,50,42,34,25
0.2571428571428571,42.0,22,42,34,25,22
0.11428571428571428,45.0,42,34,25,22,22
0.22857142857142856,49.0,49,25,22,22,14
0.18571428571428572,41.0,48,22,22,14,11
0.07142857142857142,39.0,27,22,14,11,7
0.14285714285714285,31.0,38,14,11,7,9
0.18571428571428572,25.0,41,11,7,9,17
0.3142857142857143,24.0,50,7,9,17,20
0.3,22.0,41,9,17,20,16
0.22857142857142856,15.0,35,17,20,16,9
0.24285714285714283,13.0,38,20,16,9,1
0.2571428571428571,5.5,25,0,0,8,13
0.22857142857142856,7.1,11,0,8,13,24
0.11428571428571428,12.0,13,8,13,24,15
0.11428571428571428,22.0,26,13,24,15,16
0.3,28.0,23,24,15,16,8
0.5,45.0,35,15,16,8,9
0.5142857142857142,51.0,22,16,8,9,9
0.6857142857142856,48.0,62,8,9,9,9
0.7857142857142857,45.0,62,9,9,9,17
0.8999999999999999,47.0,59,9,9,17,29
0.8285714285714285,58.0,72,9,17,29,33
0.7857142857142857,53.0,68,17,29,33,48
0.5428571428571428,39.0,66,53,55,36,21
0.37142857142857144,29.0,51,55,36,21,10
0.5,28.0,37,36,21,10,14
0.7571428571428571,24.0,36,21,10,14,15
0.7142857142857142,24.0,23,10,14,15,22
0.7571428571428571,24.0,13,14,15,22,14
0.7285714285714284,23.0,12,15,22,14,17
0.657142857142857,23.0,26,22,14,17,12
0.7571428571428571,22.0,31,14,17,12,19
0.6428571428571428,22.0,32,17,12,19,14
0.5714285714285714,22.0,22,12,19,14,12
0.6285714285714286,22.0,41,19,14,12,3
0.657142857142857,35.0,37,3,4,6,7
0.7714285714285715,36.0,19,4,6,7,7
0.6,33.0,18,6,7,7,5
0.8428571428571429,38.0,55,5,4,6,6
0.7714285714285715,37.0,65,4,6,6,4
0.5142857142857142,17.0,17,4,0,14,16
0.5142857142857142,17.0,27,0,14,16,16
0.6285714285714286,18.0,27,14,16,16,2
0.39999999999999997,14.0,22,2,5,11,21
0.47142857142857136,14.0,19,5,11,21,26
0.5857142857142856,15.0,7,11,21,26,21
0.657142857142857,21.0,6,21,26,21,20
0.7428571428571429,29.0,38,26,21,20,25
0.7142857142857142,36.0,71,21,20,25,27
0.6714285714285714,44.0,93,20,25,27,29
0.5857142857142856,44.0,80,25,27,29,29
0.657142857142857,45.0,81,27,29,29,35
0.5428571428571428,43.0,67,29,29,35,36
0.5428571428571428,45.0,67,29,35,36,31
0.557142857142857,39.0,49,35,36,31,29
0.5714285714285714,25.0,59,36,31,29,22
0.5142857142857142,17.0,59,31,29,22,14
0.47142857142857136,17.0,65,29,22,14,8
0.41428571428571426,17.0,49,22,14,8,6
0.42857142857142855,15.0,48,14,8,6,14
0.37142857142857144,13.0,54,8,6,14,10
0.5,17.0,71,6,14,10,7
0.5,16.0,62,14,10,7,10
0.41428571428571426,14.0,60,10,7,10,15
0.37142857142857144,13.0,43,7,10,15,19
0.48571428571428565,15.0,37,10,15,19,11
0.39999999999999997,8.3,17,15,19,11,11
0.2714285714285714,6.7,13,19,11,11,7
0.3285714285714285,11.0,22,11,11,7,10
0.45714285714285713,16.0,29,11,7,10,16
0.5142857142857142,24.0,43,7,10,16,21
0.5714285714285714,35.0,50,10,16,21,22
0.5714285714285714,42.0,58,16,21,22,23
0.6285714285714286,49.0,72,21,22,23,29
0.45714285714285713,51.0,80,22,23,29,32
0.38571428571428573,52.0,67,23,29,32,29
0.5,40.0,44,29,32,29,28
0.44285714285714284,37.0,47,32,29,28,17
0.48571428571428565,32.0,55,29,28,17,13
0.44285714285714284,21.0,65,28,17,13,14
0.44285714285714284,18.0,59,17,13,14,20
0.45714285714285713,19.0,48,13,14,20,17
0.39999999999999997,20.0,45,14,20,17,14
0.3285714285714285,18.0,38,20,17,14,7
0.3285714285714285,17.0,42,17,14,7,12
0.3428571428571428,15.0,37,14,7,12,6
0.37142857142857144,18.0,19,7,12,6,6
0.39999999999999997,15.0,21,12,6,6,0
0.39999999999999997,8.6,43,6,0,6,14
0.37142857142857144,6.2,40,0,6,14,22
0.3571428571428571,7.6,44,6,14,22,27
0.45714285714285713,12.0,40,14,22,27,19
0.5,15.0,34,22,27,19,17
0.5142857142857142,29.0,42,27,19,17,10
0.47142857142857136,37.0,28,19,17,10,24
0.5285714285714286,36.0,24,17,10,24,36
0.47142857142857136,34.0,24,10,24,36,44
0.0857142857142857,33.0,43,36,44,30,15
0.42857142857142855,31.0,36,44,30,15,5
0.42857142857142855,24.0,50,15,5,13,13
0.22857142857142856,19.0,33,5,13,13,12
0.2714285714285714,16.0,20,13,13,12,6
0.2714285714285714,20.0,14,13,12,6,9
0.22857142857142856,16.0,24,12,6,9,16
0.18571428571428572,13.0,18,6,9,16,20
0.18571428571428572,13.0,26,9,16,20,19
0.557142857142857,29.0,38,2,5,14,41
0.37142857142857144,58.0,69,40,46,34,45
0.44285714285714284,48.0,60,34,45,30,9
0.38571428571428573,37.0,56,45,30,9,24
0.39999999999999997,23.0,37,30,9,24,23
0.2714285714285714,9.5,29,9,24,23,19
0.1714285714285714,4.1,30,24,23,19,1
0.1714285714285714,3.3,28,19,1,6,18
0.3142857142857143,9.2,10,1,6,18,16
0.3142857142857143,12.0,21,6,18,16,24
0.38571428571428573,17.0,32,18,16,24,25
0.38571428571428573,21.0,40,16,24,25,28
0.48571428571428565,19.0,42,24,25,28,17
0.37142857142857144,18.0,30,25,28,17,6
0.3428571428571428,18.0,30,28,17,6,10
0.39999999999999997,18.0,29,17,6,10,20
0.41428571428571426,18.0,39,6,10,20,25
0.38571428571428573,18.0,42,10,20,25,21
0.41428571428571426,22.0,40,20,25,21,10
0.5285714285714286,29.0,20,25,21,10,15
0.48571428571428565,39.0,37,21,10,15,38
0.5285714285714286,53.0,39,10,15,38,43
0.41428571428571426,24.0,41,56,39,26,49
0.3285714285714285,17.0,61,69,80,18,49
0.47142857142857136,11.0,31,70,76,25,7
0.5142857142857142,12.0,19,76,25,7,7
0.38571428571428573,14.0,19,25,7,7,7
0.39999999999999997,18.0,25,7,7,7,15
0.47142857142857136,23.0,42,7,7,15,20
0.557142857142857,37.0,59,7,15,20,30
0.5142857142857142,49.0,67,15,20,30,30
0.44285714285714284,58.0,65,20,30,30,29
0.3142857142857143,63.0,45,30,30,29,27
0.3285714285714285,58.0,37,30,29,27,26
0.3428571428571428,61.0,42,29,27,26,27
0.41428571428571426,47.0,42,27,26,27,27
0.38571428571428573,30.0,34,26,27,27,20
0.22857142857142856,12.0,33,27,27,20,13
0.1714285714285714,13.0,44,27,20,13,37
0.3571428571428571,14.0,49,20,13,37,63
0.24285714285714283,7.6,50,63,42,26,29
0.21428571428571427,4.5,82,42,26,29,29
0.24285714285714283,2.7,68,26,29,29,41
0.18571428571428572,1.6,79,29,41,22,30
0.21428571428571427,1.5,89,41,22,30,36
0.18571428571428572,2.0,80,22,30,36,37
0.1714285714285714,4.2,67,30,36,37,31
0.14285714285714285,7.0,54,36,37,31,29
0.24285714285714283,14.0,32,37,31,29,41
0.3142857142857143,43.0,68,50,43,36,41
0.12857142857142856,28.0,62,58,46,36,28
0.24285714285714283,27.0,44,46,36,28,29
0.18571428571428572,24.0,38,36,28,29,25
0.22857142857142856,23.0,26,28,29,25,12
0.18571428571428572,22.0,30,29,25,12,6
0.2857142857142857,21.0,24,25,12,6,7
0.24285714285714283,20.0,25,12,6,7,8
0.12857142857142856,9.1,36,6,7,8,15
0.09999999999999999,2.8,53,7,8,15,26
0.21428571428571427,0.8,55,8,15,26,31
0.2571428571428571,1.3,47,15,26,31,53
0.05714285714285714,16.0,67,51,64,30,28
0.05714285714285714,32.0,77,64,30,28,26
0.11428571428571428,68.0,68,30,28,26,30
0.18571428571428572,67.0,42,28,26,30,37
0.21428571428571427,77.0,26,26,30,37,53
0.14285714285714285,21.0,38,63,63,21,9
0.19999999999999998,13.0,33,63,21,9,17
0.15714285714285714,15.0,32,21,9,17,15
0.19999999999999998,19.0,20,9,17,15,22
0.2857142857142857,22.0,35,17,15,22,15
0.24285714285714283,17.0,25,15,22,15,22
0.2571428571428571,15.0,27,22,15,22,15
0.2857142857142857,14.0,23,15,22,15,17
0.22857142857142856,12.0,29,22,15,17,6
0.24285714285714283,9.7,40,15,17,6,13
0.3285714285714285,8.9,30,17,6,13,13
0.19999999999999998,7.4,34,6,13,13,24
0.09999999999999999,9.5,24,13,13,24,25
0.21428571428571427,26.0,38,13,24,25,26
0.14285714285714285,43.0,40,24,25,26,23
